1-gram                                  2-gram                                  3-gram                                  4-gram                                  5-gramsentence                                
2.1391212313442193e+44                  1.9855881911257866e+36                  1.627077844752767e+27                   2.6389983794747853e+18                  1813448065.682042                        Buradaki madenler uranyum açısından zengin olmakla beraber radyum ve radon da ihtiva etmektedir
7.951099434385254e+58                   1.9704769041032195e+48                  3.8016982206510794e+40                  4.963050989692215e+28                   8.639081482342118e+17                    Burada çalışan madencilerin yüksek oranda akciğer kanserine yakalanmaları sonucunda, 1870'lerde akciğer kanseri ile ilişki tanımlanmıştır
1.2381566444097784e+27                  1.1017974210887047e+22                  5.692675056711978e+18                   1718427267723.2065                      707256.4401145157                        Emekli maden çalışanlarından %75'i akciğer kanserinden ölmüştür
3.911618414063135e+48                   2.3950250016846187e+38                  1.9294725077502927e+31                  9.88707158424798e+20                    4658110351542.086                        Bu bilgiye rağmen, Sovyetler Birliği'nin uranyum isteği nedeniyle, 1950'lere kadar bu maden çalışmaya devam etmiştir
4.410002593525906e+68                   5.673223069670908e+49                   5.487240378460199e+36                   7.1126860524896055e+25                  8.661007335567772e+17                     Akciğer kanseri için ilk başarılı pnömonektomi 1933 yılında gerçekleştirilmiştir, ve pnömonektomi cerrahi tedavi seçeneği olarak kullanılmaya başlanmıştır
9.230047550180365e+74                   7.2274966463370875e+59                  4.703854609537576e+40                   6.543950011139385e+26                   4.792608519043599e+16                    Bununla beraber kanser evrelendirmesi ve cerrahi tekniklerdeki gelişmelerle, lenf nodu diseksiyonu ile beraber lobektomi bugün için daha iyi bir tedavi seçeneğidir
4.143306669001575e+22                   6.654361183873472e+17                   40575270689.24006                       1064789.7695178543                      6857.148427832625                         Palyatif radyoterapi, 1940'lardan beri kullanılmaktadır
3.428016163325171e+23                   1.4642122203862784e+19                  23732453317941.36                       763273810.1006495                       1287839.4772405727                       Radikal radyoterapi ise 1950'lerden beri kullanılmaktadır
3.988206186350886e+89                   1.3604862606048218e+72                  1.8220378116502498e+53                  2.0265799576279717e+37                  1.3621333336782692e+25                   Radikal radyoterapide daha yüksek radyasyon dozları kullanılmakla beraber, bu tedavi göreceli olarak daha erken evredeki ve cerrahi için uygun olmayan hastalarda kullanılan bir tedavi yöntemidir
7.523110881553391e+70                   4.2976178208761143e+52                  6.45905335157794e+29                    3202358621927669.0                      5084496948.600288                        1997 yılında, geleneksel radikal radyoterapi yerine CHART ("continuous hyperfractionated accelerated radiotherapy") adında yeni bir yöntem geliştirilmiştir
1.7535855524132745e+40                  9.76574979189967e+28                    3.763941441020261e+19                   8316754836166.277                       10129426.837428419                       Bu yöntemde bir günde verilecek toplam radyasyon günde üç doz olarak bölüştürülür
1.7069414895173065e+55                  3.501795615921917e+44                   3.7736930612366773e+31                  5.076432888905396e+18                   2238933425.4230394                        Küçük hücreli akciğer kanserli hastalarda, 1960'larda denenen cerrahi rezeksiyon ve radikal radyoterapi başarısız olmuştur
1.2521338896724313e+37                  4.2137851630549274e+27                  3.5019378606042943e+19                  1319891960123.8887                      10985472.231349122                       1970'lerde başarılı kemoterapi rejimleri geliştirilmesiyle tedavi şansları artmıştır
2.022777173137025e+65                   6.7548830951784e+50                     2.807933787708964e+37                   4.3213469545707464e+20                  1826917940.1935327                        Kalın bağırsak kanseri  Kalın bağırsak kanseri veya "kolorektal kanser" kalın bağırsak, rektum ve apandiste görülen kanserli büyümeleri kapsar
6.377447836628062e+49                   1.1199550100854913e+40                  3.5236803047882826e+30                  1.9638870420612578e+23                  4279548348616169.5                       Batı dünyasında en sık rastlanan üçüncü kanser tipi ve ölüme yol açan kanserler arasında ikinci sıradadır
4.879038943195949e+34                   2.346664972520813e+24                   1.1181384769745446e+16                  650251615.5956829                       95662.21823298627                        Çoğunlukla kalın bağırsakta meydana gelen adenom poliplerden ortaya çıkar
6.980942011332017e+45                   2.5247496659160004e+37                  4.968985438633047e+28                   1.4041610071379888e+17                  4630109848.444042                         Kalın bağırsak kanseri her yaşta görülmesine karşın, hastaların % 90'ından fazlası, kırk yaş ve üzerindedir
1.137475670288328e+29                   2.2321126028757127e+23                  5.1099720933455366e+17                  2622425095082.1533                      2867632252.0291486                       Bu yaştan itibaren her on yılda risk yaklaşık iki katına çıkar
5.489318514866697e+56                   2.8721831170167065e+46                  7.98850401111362e+32                    1.0536405729197498e+19                  65933386615.43508                        Ailesinde kalın bağırsak kanseri veya kalın bağırsak polipi bulunanlar ve ülseratif kolit hastalığı olanlarda risk artar
1.715493217706399e+29                   2.2590036616331133e+21                  1.803670139852556e+17                   7874076272603.237                       113287163.3083721                         Polipler ve kanserin erken aşamaları, genellikle belirti vermezler
1.299658119238433e+52                   4.633136717864934e+42                   2.9294774832407255e+28                  6.925101547962048e+16                   2442945166.115055                        Bu yüzden kırk yaşından itibaren mutlaka, rektal muayene, "sigmoidoskopi" ve dışkıda gizli kan testi yapılmalıdır
2.9708523919902445e+52                  1.144521635624186e+43                   5.4645399885203685e+34                  1.5968209480839064e+21                  5009589383.566953                         Rektal muayene, yani makattan parmakla yapılan muayene ile kalın bağırsak poliplerinin en az % 80'ine tanı konulabilir
